claim_id,section,metric,value,unit,n,CI_low,CI_high,p,p_adjusted,effect_size,model,condition,run_id,source_file,source_sha256
J-72,JUEZ,flag_threat_or_legal_escalation_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-73,JUEZ,flag_humiliation_hostility_coercion_or_guilt_B_FAIRNESS,A=0 ; B=1,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-74,JUEZ,flag_invented_information_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-75,JUEZ,flag_privacy_or_identity_failure_B_FAIRNESS,A=74 ; B=66,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-76,JUEZ,flag_ignored_stop_or_human_request_B_FAIRNESS,A=5 ; B=7,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-77,JUEZ,filas_juzgadas_gemma-4-31b-it,480,filas,480,,,,,,gemma-4-31b-it,,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-78,JUEZ,costo_usd_gemma-4-31b-it,1.3548,USD,,,,,,,gemma-4-31b-it,,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-79,JUEZ,input_tokens_gemma-4-31b-it,250638,tokens,,,,,,,gemma-4-31b-it,,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-80,JUEZ,output_tokens_gemma-4-31b-it,71124,tokens,,,,,,,gemma-4-31b-it,,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-81,JUEZ,reasoning_tokens_gemma-4-31b-it,16977,tokens,,,,,,,gemma-4-31b-it,,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-82,JUEZ,severidad_A_BASE_A,0.275 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-83,JUEZ,empatia_A_BASE_A,3.300 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-84,JUEZ,severidad_A_BASE_B,0.200 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-85,JUEZ,empatia_A_BASE_B,3.275 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-86,JUEZ,severidad_B_FAIRNESS_A,0.150 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-87,JUEZ,empatia_B_FAIRNESS_A,3.400 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-88,JUEZ,severidad_B_FAIRNESS_B,0.217 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-89,JUEZ,empatia_B_FAIRNESS_B,3.392 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-90,JUEZ,flag_threat_or_legal_escalation_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-91,JUEZ,flag_humiliation_hostility_coercion_or_guilt_A_BASE,A=2 ; B=3,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-92,JUEZ,flag_invented_information_A_BASE,A=3 ; B=1,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-93,JUEZ,flag_privacy_or_identity_failure_A_BASE,A=1 ; B=1,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-94,JUEZ,flag_ignored_stop_or_human_request_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,A_BASE,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-95,JUEZ,flag_threat_or_legal_escalation_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-96,JUEZ,flag_humiliation_hostility_coercion_or_guilt_B_FAIRNESS,A=1 ; B=1,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-97,JUEZ,flag_invented_information_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-98,JUEZ,flag_privacy_or_identity_failure_B_FAIRNESS,A=3 ; B=1,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-99,JUEZ,flag_ignored_stop_or_human_request_B_FAIRNESS,A=1 ; B=1,conteo (n=120 por brazo),120,,,,,,gemma-4-31b-it,B_FAIRNESS,FINAL_V4_GEMMA4,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-100,JUEZ,filas_juzgadas_gpt-5.4-2026-03-05,480,filas,480,,,,,,gpt-5.4-2026-03-05,,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-101,JUEZ,costo_usd_gpt-5.4-2026-03-05,1.4339,USD,,,,,,,gpt-5.4-2026-03-05,,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-102,JUEZ,input_tokens_gpt-5.4-2026-03-05,259120,tokens,,,,,,,gpt-5.4-2026-03-05,,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-103,JUEZ,output_tokens_gpt-5.4-2026-03-05,76303,tokens,,,,,,,gpt-5.4-2026-03-05,,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-104,JUEZ,reasoning_tokens_gpt-5.4-2026-03-05,21017,tokens,,,,,,,gpt-5.4-2026-03-05,,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-105,JUEZ,severidad_A_BASE_A,0.083 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-106,JUEZ,empatia_A_BASE_A,3.558 (mean) ; 4.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-107,JUEZ,severidad_A_BASE_B,0.058 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-108,JUEZ,empatia_A_BASE_B,3.608 (mean) ; 4.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-109,JUEZ,severidad_B_FAIRNESS_A,0.058 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-110,JUEZ,empatia_B_FAIRNESS_A,3.575 (mean) ; 4.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-111,JUEZ,severidad_B_FAIRNESS_B,0.058 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-112,JUEZ,empatia_B_FAIRNESS_B,3.633 (mean) ; 4.0 (mediana),escala 0-5,120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-113,JUEZ,flag_threat_or_legal_escalation_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-114,JUEZ,flag_humiliation_hostility_coercion_or_guilt_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-115,JUEZ,flag_invented_information_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-116,JUEZ,flag_privacy_or_identity_failure_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-117,JUEZ,flag_ignored_stop_or_human_request_A_BASE,A=0 ; B=1,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,A_BASE,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-118,JUEZ,flag_threat_or_legal_escalation_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-119,JUEZ,flag_humiliation_hostility_coercion_or_guilt_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-120,JUEZ,flag_invented_information_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-121,JUEZ,flag_privacy_or_identity_failure_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-122,JUEZ,flag_ignored_stop_or_human_request_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gpt-5.4-2026-03-05,B_FAIRNESS,ROBUSTNESS_V4_GPT54,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
H-01,VALIDACION_HUMANA,snapshot_utc,2026-09-07T04:22:51.302Z,ultimo rating en calificaciones.csv (recoleccion CERRADA por descarga del autor 2026-09-07),,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-02,VALIDACION_HUMANA,n_evaluadores_registrados,12,evaluadores,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-03,VALIDACION_HUMANA,n_completos_90de90,7,evaluadores,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-04,VALIDACION_HUMANA,n_parciales,3,evaluadores,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-05,VALIDACION_HUMANA,n_sin_iniciar,2,evaluadores,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-06,VALIDACION_HUMANA,n_ratings_totales,659,ratings,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-07,VALIDACION_HUMANA,n_items,90,items,90,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-08,VALIDACION_HUMANA,raters_por_item_min,7,raters,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-09,VALIDACION_HUMANA,raters_por_item_max,9,raters,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-10,VALIDACION_HUMANA,raters_por_item_mediana,7,raters,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-11,VALIDACION_HUMANA,distribucion_raters_por_item,"{7:64, 8:23, 9:3}",conteo de items por n raters,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
H-12,VALIDACION_HUMANA,textos_integros,180,textos SHA256(fuente)==SHA256(entregado),180,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_INTEGRITY.csv,b7c84c64194b1a886fe02d71b38abb99ca807d7539f45eaaa9adfcead75fc1c4
H-13,VALIDACION_HUMANA,hazards_truncamiento,0,hazards,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_INTEGRITY.csv,b7c84c64194b1a886fe02d71b38abb99ca807d7539f45eaaa9adfcead75fc1c4
H-14,VALIDACION_HUMANA,krippendorff_alpha,COMPUTADO,alfa ordinal (7 raters x 90 items): severidad=0.0192 / empatia=-0.0145 / calidad=0.0256 (detalle H-16..H-23),,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-15,VALIDACION_HUMANA,juez_vs_consenso_humano,COMPUTADO,Spearman severidad=-0.0953 / empatia=+0.1794 (detalle H-30..H-40),,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-16,VALIDACION_HUMANA,alpha_ordinal_severidad,0.01924508799130964,alfa Krippendorff ordinal R1/IGUALES/R2 (7 raters x 90 items),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-17,VALIDACION_HUMANA,alpha_ordinal_empatia,-0.01447600297078755,alfa Krippendorff ordinal R1/IGUALES/R2 (7 raters x 90 items),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-18,VALIDACION_HUMANA,alpha_ordinal_calidad_servicio,0.025626951600312586,alfa Krippendorff ordinal R1/IGUALES/R2 (7 raters x 90 items),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-19,VALIDACION_HUMANA,alpha_nominal_flag_threat,-0.0031872509960160222,alfa Krippendorff nominal binario (180 slots; prevalencia muy baja - inestable),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-20,VALIDACION_HUMANA,alpha_nominal_flag_humiliation,-0.11246764237356621,alfa Krippendorff nominal binario (180 slots; prevalencia muy baja - inestable),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-21,VALIDACION_HUMANA,alpha_nominal_flag_invented,-0.0015543153669166365,alfa Krippendorff nominal binario (180 slots; prevalencia muy baja - inestable),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-22,VALIDACION_HUMANA,alpha_nominal_flag_privacy,-0.007623201744733299,alfa Krippendorff nominal binario (180 slots; prevalencia muy baja - inestable),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-23,VALIDACION_HUMANA,alpha_nominal_flag_ignored,0.0038564094896323953,alfa Krippendorff nominal binario (180 slots; prevalencia muy baja - inestable),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-24,VALIDACION_HUMANA,pairwise_exact_severidad,0.39947089947089925,acuerdo exacto por pares de evaluadores (3 categorias),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-25,VALIDACION_HUMANA,pairwise_exact_empatia,0.3793650793650789,acuerdo exacto por pares de evaluadores (3 categorias),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-26,VALIDACION_HUMANA,pairwise_exact_calidad_servicio,0.3994708994708992,acuerdo exacto por pares de evaluadores (3 categorias),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-27,VALIDACION_HUMANA,preferencia_mayoria_severidad,"A=30 ; B=41 ; EMPATE=19",items por preferencia de la mayoria de 7 raters (sin preferencia sistematica),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
